Address,General Price,Price/m,Area,Size,Rooms,Floor,Year,Link
Päevalille tn 4,167900,4187.03,"Haabersti linnaosa, Tallinn, Harju maakond",40.1,2,10/15,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/6474934?i=8
E. Vilde tee 82,125000,2893.52,"Mustamäe linnaosa, Tallinn, Harju maakond",43.2,2,5/9,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/1239713?i=9
"Koidu tn 99, Uus Maailm",159000,5559.44,"Kesklinna linnaosa, Tallinn, Harju maakond",28.6,1,1/5,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-koidu-tn/7565446?i=10
"Sõjakooli tn 1c-33, Tondi",435000,4887.64,"Kristiine linnaosa, Tallinn, Harju maakond",89,3,2/4,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sojakooli-tn/2824276?i=11
"Sõjakooli tn 1b-16, Tondi",375000,5530.97,"Kristiine linnaosa, Tallinn, Harju maakond",67.8,3,3/3,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sojakooli-tn/6698359?i=12
Narva mnt 23,235000,4916.32,"Kesklinna linnaosa, Tallinn, Harju maakond",47.8,2,4/7,1979,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/6886885?i=13
"J. Kunderi tn 38/2, Torupilli",239900,3965.29,"Kesklinna linnaosa, Tallinn, Harju maakond",60.5,3,2/2,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-j-kunderi-tn/3768381?i=14
Kalaranna 8/11,312000,5756.46,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",54.2,2,4/5,2021,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalaranna-811/4589535?i=15
Seebi tn 36,119900,2567.45,"Kristiine linnaosa, Tallinn, Harju maakond",46.7,2,5/5,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/8584091?i=16
Päevalille tn 6,303000,4556.39,"Haabersti linnaosa, Tallinn, Harju maakond",66.5,2,17/18,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/8155162?i=17
Linnamäe tee 45,167000,2097.99,"Lasnamäe linnaosa, Tallinn, Harju maakond",79.6,4,8/9,1986,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/1482344?i=18
"Kuklase tn 3, Sääse",155900,2594.01,"Mustamäe linnaosa, Tallinn, Harju maakond",60.1,3,4/9,1987,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-kuklase-tn/6877560?i=19
Pöörise tn 3-4,193000,3029.83,"Mustamäe linnaosa, Tallinn, Harju maakond",63.7,3,1/12,2024,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-poorise-tn/6518783?i=20
Lüüsi tn 2-6,215000,4555.08,"Kesklinna linnaosa, Tallinn, Harju maakond",47.2,2,2/6,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luusi-tn/7447311?i=21
"Siili tn 7a, Siili",129000,2704.4,"Mustamäe linnaosa, Tallinn, Harju maakond",47.7,2,4/5,1985,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-siili-tn/1469411?i=22
Lasnamäe tn 20,189000,3691.41,"Lasnamäe linnaosa, Tallinn, Harju maakond",51.2,3,14/14,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/4319517?i=23
"Niidi tn 40, Sitsi",122900,2637.34,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",46.6,2,3/5,1963,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-niidi-tn/3936213?i=24
"Tuvi tn 12/2, Tõnismäe",479000,4370.44,"Kesklinna linnaosa, Tallinn, Harju maakond",109.6,4,5/8,2002,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tuvi-tn/4103841?i=25
Magdaleena tn 3,299000,2609.08,"Kesklinna linnaosa, Tallinn, Harju maakond",114.6,5,4/5,2002,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-magdaleena-tn/9214668?i=26
Vene tn 10,429000,3740.19,"Vanalinn, Tallinn, Harju maakond",114.7,3,3/3,1500,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-vene-tn/7178244?i=27
"Astangu tn 20, Harku järv ja mets on lähedal!",153900,3041.5,"Haabersti linnaosa, Tallinn, Harju maakond",50.6,2,3/8,2019,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3333364?i=28
Sinimäe tn 5,122900,1879.2,"Lasnamäe linnaosa, Tallinn, Harju maakond",65.4,3,3/16,1994,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-sinimae-tn/3817426?i=29
Linnamäe tee 87,135000,2238.81,"Lasnamäe linnaosa, Tallinn, Harju maakond",60.3,3,1/9,1986,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/7686567?i=30
Kotermaa tn 13,238000,3371.1,"Haabersti linnaosa, Tallinn, Harju maakond",70.6,3,2/4,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kotermaa-tn/4320864?i=31
Linnamäe tee 1,93500,2859.33,"Lasnamäe linnaosa, Tallinn, Harju maakond",32.7,1,8/9,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/4032048?i=32
Kalaranna 8/3,525000,6926.12,"Kesklinna linnaosa, Tallinn, Harju maakond",75.8,3,3/5,2021,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kalaranna/2564885?i=33
Ehte tn 5,123000,2019.7,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",60.9,3,5/5,1967,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ehte-tn/7692916?i=34
Uus-Maleva tn 5,81300,3044.94,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",26.7,1,2/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-maleva-tn/2765840?i=35
"Asula tn 9, Kitseküla",159000,3017.08,"Kesklinna linnaosa, Tallinn, Harju maakond",52.7,2,3/3,1950,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-asula-tn/3236079?i=36
"Vesipapi tn 8-15, Löwenruh",137000,3540.05,"Kristiine linnaosa, Tallinn, Harju maakond",38.7,1,2/13,2024,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-vesipapi-tn/5758413?i=37
"Tedre tn 85, Lilleküla",137950,3163.99,"Kristiine linnaosa, Tallinn, Harju maakond",43.6,3,4/5,1973,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tedre-tn/2597698?i=38
"Vabaõhumuuseumi tee 5/2, Rocca Al Mare",265000,3192.77,"Haabersti linnaosa, Tallinn, Harju maakond",83,3,2/12,2004,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vabaohumuuseumi-tee/1782025?i=39
"Pikri tn 8, Hea asukoht. Kujunda korter oma maitse järgi.",82500,2522.94,"Lasnamäe linnaosa, Tallinn, Harju maakond",32.7,1,4/5,1981,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pikri-tn/4725918?i=40
Võistluse tn,167000,4133.66,"Kesklinna linnaosa, Tallinn, Harju maakond",40.4,2,2/2,1800,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/7849344?i=41
"Ravi tn 13/2, Veerenni",342000,4857.95,"Kesklinna linnaosa, Tallinn, Harju maakond",70.4,3,1/4,2011,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-ravi-tn/3041429?i=42
J. Vilmsi tn 29,265000,3879.94,"Kadriorg, Tallinn, Harju maakond",68.3,2,5/5,2003,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kadriorg-j-vilmsi-tn/7166324?i=43
Lelle tn 24,218500,4396.38,"Kesklinna linnaosa, Tallinn, Harju maakond",49.7,2,14/16,2014,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lelle-tn/7725932?i=44
Tulika tn 52,103900,2540.34,"Kristiine linnaosa, Tallinn, Harju maakond",40.9,2,4/4,1961,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tulika-tn/4163364?i=45
Võistluse tn 6/3,486900,4500,"Kesklinna linnaosa, Tallinn, Harju maakond",108.2,5,14/14,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/7382286?i=46
Võistluse tn 6/3-163,500000,4048.58,"Kesklinna linnaosa, Tallinn, Harju maakond",123.5,5,12/14,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/8065253?i=47
Sompa tee 29,172000,2801.3,"Pirita linnaosa, Tallinn, Harju maakond",61.4,2,1/2,2004,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-sompa-tee/1675201?i=48
Veerenni tn 2,125000,3434.07,"Kesklinna linnaosa, Tallinn, Harju maakond",36.4,2,3/4,1959,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-veerenni-tn/3462689?i=49
J. Sütiste tee 14,136000,2394.37,"Mustamäe linnaosa, Tallinn, Harju maakond",56.8,3,4/9,1969,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/5214178?i=0
E. Vilde tee 100,123900,1942.01,"Mustamäe linnaosa, Tallinn, Harju maakond",63.8,3,4/5,1967,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/3393030?i=1
Valdeku tn 105,47900,2956.79,"Nõmme linnaosa, Tallinn, Harju maakond",16.2,1,1/5,1963,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-valdeku-tn/6433988?i=2
E. Vilde tee 117,117800,2606.19,"Mustamäe linnaosa, Tallinn, Harju maakond",45.2,2,3/5,1963,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/3918627?i=3
"Juurdeveo tn 14, Kitseküla",146000,4358.21,"Kesklinna linnaosa, Tallinn, Harju maakond",33.5,2,2/3,1912,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/1434842?i=4
Lüli tn 3-7,59000,2027.49,"Kesklinna linnaosa, Tallinn, Harju maakond",29.1,2,2/2,1984,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luli-tn/1417871?i=5
Paldiski mnt 191,93900,2845.45,"Haabersti linnaosa, Tallinn, Harju maakond",33,1,5/5,1976,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/1508814?i=6
"Narva mnt 23, TINGI! Tallinna Ülikooli juures, hea investeeringuks.",235000,4916.32,"Kesklinna linnaosa, Tallinn, Harju maakond",47.8,2,4/7,1979,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/5875579?i=7
Lai tn 11,744000,4179.78,"Vanalinn, Tallinn, Harju maakond",178,4,1/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-lai-tn/8148911?i=8
"Sõpruse pst 188, Madalad kütekulud!",135000,3132.25,"Mustamäe linnaosa, Tallinn, Harju maakond",43.1,2,3/9,1970,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/4273381?i=9
"Tartu mnt 84a, Juhkentali",210000,5023.92,"Kesklinna linnaosa, Tallinn, Harju maakond",41.8,2,13/14,2006,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/3640832?i=10
Tedre tn 77,89900,3016.78,"Kristiine linnaosa, Tallinn, Harju maakond",29.8,1,2/5,1973,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tedre-tn/4960211?i=11
Sõle tn 76-1,83000,2195.77,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",37.8,2,1/4,1964,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/2187213?i=12
F. R. Faehlmanni tn 19,278000,3691.9,"Kesklinna linnaosa, Tallinn, Harju maakond",75.3,3,3/6,1968,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-f-r-faehlmanni-tn/4373942?i=13
Lelle tn 24-34,177900,3579.48,"Kesklinna linnaosa, Tallinn, Harju maakond",49.7,2,11/16,2015,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lelle-tn/2769898?i=14
Ankru tn 8,217000,4238.28,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",51.2,2,3/7,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ankru-tn/8790472?i=15
"Gonsiori tn 17, Südalinn",495000,3392.73,"Kesklinna linnaosa, Tallinn, Harju maakond",145.9,5,1/5,1938,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-gonsiori-tn/2983410?i=16
"Paldiski mnt 5, Kassisaba",283000,3860.85,"Kesklinna linnaosa, Tallinn, Harju maakond",73.3,3,2/6,2014,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-paldiski-mnt/2881589?i=17
Õismäe tee 18,84990,2583.28,"Haabersti linnaosa, Tallinn, Harju maakond",32.9,1,8/9,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/7756529?i=18
Erika tn 8,88500,2212.5,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",40,2,4/5,1970,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-erika-tn/5077845?i=19
Katusepapi tn 42,63000,3539.33,"Lasnamäe linnaosa, Tallinn, Harju maakond",17.8,1,2/2,1940,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katusepapi-tn/8392508?i=20
Kolde pst 67/2,174500,3286.25,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",53.1,2,1/3,2006,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kolde-pst/6023086?i=21
Vanakuu tn 5,209500,3228.04,"Haabersti linnaosa, Tallinn, Harju maakond",64.9,3,4/4,2018,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vanakuu-tn/7835083?i=22
F. R. Kreutzwaldi tn 29,135000,3375,"Kesklinna linnaosa, Tallinn, Harju maakond",40,1,2/3,1940,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-f-r-kreutzwaldi-tn/6196596?i=23
Tatari tn 8,359000,4394.12,"Kesklinna linnaosa, Tallinn, Harju maakond",81.7,2,N/A,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tatari-tn/7990713?i=24
Katusepapi tn 7/2,84900,3265.38,"Kesklinna linnaosa, Tallinn, Harju maakond",26,1,1/2,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-katusepapi-tn/6916671?i=25
Mustakivi tee 25,99000,3152.87,"Lasnamäe linnaosa, Tallinn, Harju maakond",31.4,1,9/12,2018,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mustakivi-tee/5104976?i=26
Kärneri tn 1,199000,2992.48,"Haabersti linnaosa, Tallinn, Harju maakond",66.5,3,2/8,2007,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-karneri-tn/2440018?i=27
A. H. Tammsaare tee 87,119900,2503.13,"Mustamäe linnaosa, Tallinn, Harju maakond",47.9,2,8/14,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-a-h-tammsaare-tee/9221567?i=28
"Rukki tn 24, Kesklinn",119900,2529.54,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",47.4,2,1/2,1951,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-rukki-tn/4066305?i=29
"Rehe põik 3, Sisustus on hinna sees!",235000,3753.99,"Haabersti linnaosa, Tallinn, Harju maakond",62.6,3,1/5,2018,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-rehe-poik/2187516?i=30
Katusepapi tn 7/2,84900,3265.38,"Lasnamäe linnaosa, Tallinn, Harju maakond",26,1,1/2,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katusepapi-tn/8577462?i=31
"Põllu tn 137-6, Laagri",450000,3933.57,"Nõmme linnaosa, Tallinn, Harju maakond",114.4,5,2/3,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-pollu-tn/1036529?i=32
Lüüsi tn 2,290000,4873.95,"Kesklinna linnaosa, Tallinn, Harju maakond",59.5,3,4/6,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luusi-tn/2702934?i=33
"Vene tn 10, Vanalinn",97000,1865.38,"Vanalinn, Tallinn, Harju maakond",52,1,4/4,1500,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-vene-tn/7948845?i=34
"Kalma 6-10, Kalamaja",220000,7166.12,"Kesklinna linnaosa, Tallinn, Harju maakond",30.7,1,3/4,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kalma/4325405?i=35
"Kalma 6-7, Kalamaja",392900,6399.02,"Kesklinna linnaosa, Tallinn, Harju maakond",61.4,3,2/4,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kalma/5611864?i=36
Tööstuse tn 81,120000,2443.99,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",49.1,3,3/4,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/2925581?i=37
Madalmaa tn 1-1,229000,3887.95,"Kesklinna linnaosa, Tallinn, Harju maakond",58.9,3,1/6,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-madalmaa-tn/3084690?i=38
Madalmaa tn 1-16,259000,4397.28,"Kesklinna linnaosa, Tallinn, Harju maakond",58.9,3,3/6,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-madalmaa-tn/2819250?i=39
Lüüsi tn 2-9,319000,4623.19,"Kesklinna linnaosa, Tallinn, Harju maakond",69,3,3/6,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luusi-tn/1367698?i=40
Mere pst 8,119400,6000,"Kesklinna linnaosa, Tallinn, Harju maakond",19.9,1,4/5,2016,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-mere-pst/3694223?i=41
Wismari tn 35a,198000,3142.86,"Kesklinna linnaosa, Tallinn, Harju maakond",63,2,3/4,2000,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-wismari-tn/2342229?i=42
"Rüütli tn 13, Kesklinn",1100000,4545.45,"Vanalinn, Tallinn, Harju maakond",242,6,1/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-ruutli-tn/8316522?i=43
Tartu mnt 84a,244000,2891,"Kesklinna linnaosa, Tallinn, Harju maakond",84.4,3,3/5,2006,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/8910069?i=44
"Mahla tn 76, Männiku",90000,2980.13,"Nõmme linnaosa, Tallinn, Harju maakond",30.2,1,5/5,1979,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-mahla-tn/7858026?i=45
Madalmaa tn 1-23,339000,4419.82,"Kesklinna linnaosa, Tallinn, Harju maakond",76.7,3,4/6,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-madalmaa-tn/3023398?i=46
Kloostrimetsa tee 72-5,460200,5200,"Pirita linnaosa, Tallinn, Harju maakond",88.5,4,2/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kloostrimetsa-tee/1274377?i=47
Kloostrimetsa tee 70-1,477900,5400,"Pirita linnaosa, Tallinn, Harju maakond",88.5,4,1/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kloostrimetsa-tee/6514133?i=48
Päevalille tn 17-68,190000,4337.9,"Haabersti linnaosa, Tallinn, Harju maakond",43.8,2,N/A,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/5661912?i=49
Kloostrimetsa tee 70-6,460200,5200,"Pirita linnaosa, Tallinn, Harju maakond",88.5,4,3/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kloostrimetsa-tee/8166091?i=0
Sääse tn 11,145000,2412.65,"Mustamäe linnaosa, Tallinn, Harju maakond",60.1,3,6/9,1963,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-saase-tn/2113873?i=1
Lahepea tn 15,239000,4492.48,"Haabersti linnaosa, Tallinn, Harju maakond",53.2,2,1/4,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/7076298?i=2
Kloostrimetsa tee 70-8,371800,5200,"Pirita linnaosa, Tallinn, Harju maakond",71.5,3,3/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kloostrimetsa-tee/9051559?i=3
"Võru tn 16, Laagna",149900,1892.68,"Lasnamäe linnaosa, Tallinn, Harju maakond",79.2,5,9/9,1981,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-voru-tn/3959220?i=4
Vikerlase tn 15,127900,1958.65,"Lasnamäe linnaosa, Tallinn, Harju maakond",65.3,3,8/9,1982,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/7852401?i=5
Tehnika tn 33,398000,4012.1,"Kesklinna linnaosa, Tallinn, Harju maakond",99.2,4,2/5,2015,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tehnika-tn/5422362?i=6
Tehnika tn,129990,2850.66,"Kesklinna linnaosa, Tallinn, Harju maakond",45.6,2,2/2,1961,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tehnika-tn/7607033?i=7
Filmi tn 6,189900,4066.38,"Kadriorg, Tallinn, Harju maakond",46.7,2,2/5,2008,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kadriorg-filmi-tn/2963757?i=8
Lootsi tn 3a,295000,3628.54,"Kesklinna linnaosa, Tallinn, Harju maakond",81.3,3,5/7,2005,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lootsi-tn/3112034?i=9
Kaarna tn 23,90000,2349.87,"Kristiine linnaosa, Tallinn, Harju maakond",38.3,2,2/2,1961,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kaarna-tn/7353702?i=10
Mardi tn 3-6,520000,4651.16,"Kesklinna linnaosa, Tallinn, Harju maakond",111.8,3,2/3,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-mardi-tn/1193688?i=11
